Transaction ID,Consumer ID,Segment,Transaction Date,Month,Platform,Category,Purchase Amount CAD,Number of Installments,Installment Amount CAD,Completion Date,Missed Payment,Missed Payment Count,Late Fee CAD,Total Cost CAD
TXN13362,BNPL5707,High Exposure User,2024-06-27,2024-06,PayBright,"Fast Fashion (Shein, Temu, ASOS)",39.48,4,9.87,2024-08-22,Yes,1,8.0,47.48
TXN13363,BNPL5707,High Exposure User,2024-03-29,2024-03,Sezzle,Sporting Goods,212.79,3,70.93,2024-05-10,Yes,1,8.0,220.79
TXN13364,BNPL5707,High Exposure User,2024-07-30,2024-07,Klarna,"Fast Fashion (Shein, Temu, ASOS)",67.03,3,22.34,2024-09-10,No,0,0,67.03
TXN13365,BNPL5707,High Exposure User,2024-06-02,2024-06,Klarna,Footwear,187.68,4,46.92,2024-07-28,No,0,0,187.68
TXN13366,BNPL5707,High Exposure User,2024-09-04,2024-09,Klarna,Footwear,106.06,4,26.52,2024-10-30,No,0,0,106.06
TXN13367,BNPL5707,High Exposure User,2024-05-21,2024-05,Klarna,Home and Furniture,320.28,3,106.76,2024-07-02,No,0,0,320.28
TXN13368,BNPL5707,High Exposure User,2024-02-14,2024-02,Afterpay,Footwear,131.59,3,43.86,2024-03-27,No,0,0,131.59
TXN13369,BNPL5707,High Exposure User,2024-04-10,2024-04,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",49.41,4,12.35,2024-06-05,No,0,0,49.41
TXN13370,BNPL5707,High Exposure User,2024-10-08,2024-10,Afterpay,Footwear,116.72,6,19.45,2024-12-31,No,0,0,116.72
TXN13371,BNPL5707,High Exposure User,2024-01-23,2024-01,Klarna,Electronics and Tech,289.36,4,72.34,2024-03-19,No,0,0,289.36
TXN13372,BNPL5707,High Exposure User,2024-09-17,2024-09,Afterpay,Beauty and Skincare,91.2,3,30.4,2024-10-29,No,0,0,91.2
TXN13373,BNPL5708,Regular User,2024-12-26,2024-12,Klarna,Footwear,193.96,4,48.49,2025-02-20,No,0,0,193.96
TXN13374,BNPL5708,Regular User,2024-02-20,2024-02,Sezzle,Home and Furniture,352.23,4,88.06,2024-04-16,No,0,0,352.23
TXN13375,BNPL5708,Regular User,2024-07-01,2024-07,PayBright,Footwear,137.72,4,34.43,2024-08-26,No,0,0,137.72
TXN13376,BNPL5708,Regular User,2024-02-06,2024-02,Afterpay,Home and Furniture,376.96,4,94.24,2024-04-02,No,0,0,376.96
TXN13377,BNPL5708,Regular User,2024-10-23,2024-10,Sezzle,Electronics and Tech,379.19,4,94.8,2024-12-18,Yes,1,8.0,387.19
TXN13378,BNPL5708,Regular User,2024-12-15,2024-12,Afterpay,Beauty and Skincare,106.46,6,17.74,2025-03-09,No,0,0,106.46
TXN13379,BNPL5708,Regular User,2024-06-14,2024-06,Afterpay,Sporting Goods,197.67,4,49.42,2024-08-09,No,0,0,197.67
TXN13380,BNPL5708,Regular User,2024-07-09,2024-07,Afterpay,Home and Furniture,314.05,3,104.68,2024-08-20,No,0,0,314.05
TXN13381,BNPL5708,Regular User,2024-02-06,2024-02,Klarna,"Fast Fashion (Shein, Temu, ASOS)",56.37,4,14.09,2024-04-02,No,0,0,56.37
TXN13382,BNPL5708,Regular User,2024-06-16,2024-06,PayBright,Electronics and Tech,359.82,6,59.97,2024-09-08,No,0,0,359.82
TXN13383,BNPL5708,Regular User,2024-09-07,2024-09,PayBright,Electronics and Tech,151.05,4,37.76,2024-11-02,No,0,0,151.05
TXN13384,BNPL5709,High Exposure User,2024-10-08,2024-10,Klarna,Beauty and Skincare,53.36,4,13.34,2024-12-03,No,0,0,53.36
TXN13385,BNPL5709,High Exposure User,2024-05-04,2024-05,Klarna,Electronics and Tech,306.15,4,76.54,2024-06-29,Yes,1,8.0,314.15
TXN13386,BNPL5709,High Exposure User,2024-08-14,2024-08,Klarna,Electronics and Tech,305.3,4,76.33,2024-10-09,Yes,2,16.0,321.3
TXN13387,BNPL5709,High Exposure User,2024-03-10,2024-03,Klarna,"Fast Fashion (Shein, Temu, ASOS)",60.35,3,20.12,2024-04-21,No,0,0,60.35
TXN13388,BNPL5709,High Exposure User,2024-05-12,2024-05,Klarna,Footwear,32.31,6,5.39,2024-08-04,No,0,0,32.31
TXN13389,BNPL5709,High Exposure User,2024-04-19,2024-04,Klarna,Home and Furniture,364.08,4,91.02,2024-06-14,No,0,0,364.08
TXN13390,BNPL5709,High Exposure User,2024-10-21,2024-10,PayBright,"Fast Fashion (Shein, Temu, ASOS)",62.45,4,15.61,2024-12-16,No,0,0,62.45
TXN13391,BNPL5709,High Exposure User,2024-10-25,2024-10,PayBright,"Fast Fashion (Shein, Temu, ASOS)",25,3,8.33,2024-12-06,No,0,0,25
TXN13392,BNPL5709,High Exposure User,2024-05-18,2024-05,Klarna,"Fast Fashion (Shein, Temu, ASOS)",25.62,4,6.41,2024-07-13,Yes,1,8.0,33.62
TXN13393,BNPL5709,High Exposure User,2024-06-09,2024-06,Paidy,"Fast Fashion (Shein, Temu, ASOS)",59.77,3,19.92,2024-07-21,No,0,0,59.77
TXN13394,BNPL5709,High Exposure User,2024-05-30,2024-05,Afterpay,Footwear,162.99,3,54.33,2024-07-11,Yes,2,16.0,178.99
TXN13395,BNPL5709,High Exposure User,2024-06-17,2024-06,Klarna,Beauty and Skincare,68.72,6,11.45,2024-09-09,No,0,0,68.72
TXN13396,BNPL5710,High Exposure User,2024-04-14,2024-04,Klarna,"Fast Fashion (Shein, Temu, ASOS)",68.76,4,17.19,2024-06-09,No,0,0,68.76
TXN13397,BNPL5710,High Exposure User,2024-10-07,2024-10,Afterpay,Beauty and Skincare,90.87,4,22.72,2024-12-02,Yes,2,16.0,106.87
TXN13398,BNPL5710,High Exposure User,2024-03-05,2024-03,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",80.76,4,20.19,2024-04-30,Yes,2,16.0,96.76
TXN13399,BNPL5710,High Exposure User,2024-09-28,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",53.29,4,13.32,2024-11-23,Yes,1,8.0,61.29
TXN13400,BNPL5710,High Exposure User,2024-10-03,2024-10,Klarna,Sporting Goods,178.46,4,44.62,2024-11-28,No,0,0,178.46
TXN13401,BNPL5710,High Exposure User,2024-10-07,2024-10,Afterpay,Footwear,128.94,6,21.49,2024-12-30,Yes,1,8.0,136.94
TXN13402,BNPL5710,High Exposure User,2024-06-05,2024-06,PayBright,Electronics and Tech,186.16,4,46.54,2024-07-31,Yes,2,16.0,202.16
TXN13403,BNPL5710,High Exposure User,2024-11-04,2024-11,Afterpay,Beauty and Skincare,58.78,3,19.59,2024-12-16,No,0,0,58.78
TXN13404,BNPL5710,High Exposure User,2024-11-03,2024-11,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",51.92,3,17.31,2024-12-15,Yes,1,8.0,59.92
TXN13405,BNPL5710,High Exposure User,2024-06-04,2024-06,Klarna,"Fast Fashion (Shein, Temu, ASOS)",68.36,4,17.09,2024-07-30,Yes,1,8.0,76.36
TXN13406,BNPL5710,High Exposure User,2024-11-14,2024-11,Klarna,Beauty and Skincare,73.84,3,24.61,2024-12-26,No,0,0,73.84
TXN13407,BNPL5710,High Exposure User,2024-02-11,2024-02,Klarna,"Fast Fashion (Shein, Temu, ASOS)",61.36,6,10.23,2024-05-05,No,0,0,61.36
TXN13408,BNPL5710,High Exposure User,2024-02-13,2024-02,Klarna,"Fast Fashion (Shein, Temu, ASOS)",35.13,6,5.86,2024-05-07,No,0,0,35.13
TXN13409,BNPL5710,High Exposure User,2024-11-17,2024-11,Sezzle,Home and Furniture,481.48,4,120.37,2025-01-12,No,0,0,481.48
TXN13410,BNPL5710,High Exposure User,2024-09-15,2024-09,Klarna,Sporting Goods,269.55,4,67.39,2024-11-10,No,0,0,269.55
TXN13411,BNPL5710,High Exposure User,2024-01-09,2024-01,Klarna,Footwear,99.94,4,24.98,2024-03-05,No,0,0,99.94
TXN13412,BNPL5711,Regular User,2024-05-11,2024-05,Paidy,Home and Furniture,435.9,4,108.97,2024-07-06,No,0,0,435.9
TXN13413,BNPL5711,Regular User,2024-03-24,2024-03,Klarna,Footwear,191.49,4,47.87,2024-05-19,No,0,0,191.49
TXN13414,BNPL5711,Regular User,2024-02-10,2024-02,Sezzle,Beauty and Skincare,87.75,4,21.94,2024-04-06,No,0,0,87.75
TXN13415,BNPL5711,Regular User,2024-11-04,2024-11,Afterpay,Electronics and Tech,345.86,6,57.64,2025-01-27,No,0,0,345.86
TXN13416,BNPL5711,Regular User,2024-01-26,2024-01,Afterpay,Home and Furniture,475.48,4,118.87,2024-03-22,No,0,0,475.48
TXN13417,BNPL5712,High Exposure User,2024-08-13,2024-08,Afterpay,Footwear,118.81,4,29.7,2024-10-08,No,0,0,118.81
TXN13418,BNPL5712,High Exposure User,2024-05-20,2024-05,Klarna,Electronics and Tech,185.59,3,61.86,2024-07-01,No,0,0,185.59
TXN13419,BNPL5712,High Exposure User,2024-06-15,2024-06,Sezzle,Home and Furniture,261.15,3,87.05,2024-07-27,No,0,0,261.15
TXN13420,BNPL5712,High Exposure User,2024-02-13,2024-02,Paidy,"Fast Fashion (Shein, Temu, ASOS)",63.94,4,15.98,2024-04-09,No,0,0,63.94
TXN13421,BNPL5712,High Exposure User,2024-12-29,2024-12,Paidy,Electronics and Tech,390.74,4,97.69,2025-02-23,No,0,0,390.74
TXN13422,BNPL5712,High Exposure User,2024-11-11,2024-11,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",56.29,3,18.76,2024-12-23,Yes,2,16.0,72.29
TXN13423,BNPL5712,High Exposure User,2024-09-23,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",68.25,4,17.06,2024-11-18,No,0,0,68.25
TXN13424,BNPL5712,High Exposure User,2024-04-03,2024-04,Afterpay,Sporting Goods,248.86,3,82.95,2024-05-15,No,0,0,248.86
TXN13425,BNPL5712,High Exposure User,2024-02-12,2024-02,Paidy,Footwear,157.71,6,26.29,2024-05-06,No,0,0,157.71
TXN13426,BNPL5712,High Exposure User,2024-01-04,2024-01,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",53.37,4,13.34,2024-02-29,No,0,0,53.37
TXN13427,BNPL5712,High Exposure User,2024-09-24,2024-09,Klarna,Beauty and Skincare,65.15,4,16.29,2024-11-19,No,0,0,65.15
TXN13428,BNPL5712,High Exposure User,2024-07-26,2024-07,PayBright,Beauty and Skincare,92.88,4,23.22,2024-09-20,Yes,2,16.0,108.88
TXN13429,BNPL5712,High Exposure User,2024-03-26,2024-03,Afterpay,Sporting Goods,184.05,4,46.01,2024-05-21,Yes,2,16.0,200.05
TXN13430,BNPL5712,High Exposure User,2024-04-30,2024-04,Sezzle,Beauty and Skincare,72.13,4,18.03,2024-06-25,No,0,0,72.13
TXN13431,BNPL5712,High Exposure User,2024-07-17,2024-07,Paidy,Beauty and Skincare,112.81,4,28.2,2024-09-11,No,0,0,112.81
TXN13432,BNPL5712,High Exposure User,2024-04-14,2024-04,Paidy,Beauty and Skincare,73.71,6,12.28,2024-07-07,No,0,0,73.71
TXN13433,BNPL5713,Regular User,2024-12-16,2024-12,Klarna,Footwear,79.04,4,19.76,2025-02-10,Yes,2,16.0,95.04
TXN13434,BNPL5713,Regular User,2024-06-20,2024-06,Klarna,Footwear,63.84,6,10.64,2024-09-12,Yes,1,8.0,71.84
TXN13435,BNPL5713,Regular User,2024-07-22,2024-07,Afterpay,Footwear,91.49,3,30.5,2024-09-02,No,0,0,91.49
TXN13436,BNPL5713,Regular User,2024-10-20,2024-10,PayBright,"Fast Fashion (Shein, Temu, ASOS)",59.76,4,14.94,2024-12-15,No,0,0,59.76
TXN13437,BNPL5713,Regular User,2024-07-06,2024-07,Afterpay,Beauty and Skincare,96.8,4,24.2,2024-08-31,Yes,2,16.0,112.8
TXN13438,BNPL5713,Regular User,2024-12-06,2024-12,Afterpay,Electronics and Tech,295.12,3,98.37,2025-01-17,No,0,0,295.12
TXN13439,BNPL5714,Regular User,2024-10-12,2024-10,Afterpay,Footwear,102.03,4,25.51,2024-12-07,No,0,0,102.03
TXN13440,BNPL5714,Regular User,2024-09-28,2024-09,Afterpay,Electronics and Tech,302.36,6,50.39,2024-12-21,No,0,0,302.36
TXN13441,BNPL5714,Regular User,2024-06-07,2024-06,PayBright,"Fast Fashion (Shein, Temu, ASOS)",82.78,6,13.8,2024-08-30,No,0,0,82.78
TXN13442,BNPL5714,Regular User,2024-01-27,2024-01,PayBright,"Fast Fashion (Shein, Temu, ASOS)",48.27,4,12.07,2024-03-23,No,0,0,48.27
TXN13443,BNPL5714,Regular User,2024-04-22,2024-04,Sezzle,Home and Furniture,487.27,4,121.82,2024-06-17,No,0,0,487.27
TXN13444,BNPL5714,Regular User,2024-07-06,2024-07,Klarna,Footwear,110.26,4,27.57,2024-08-31,Yes,1,8.0,118.26
TXN13445,BNPL5714,Regular User,2024-01-25,2024-01,Sezzle,Footwear,174.24,3,58.08,2024-03-07,No,0,0,174.24
TXN13446,BNPL5714,Regular User,2024-12-22,2024-12,Sezzle,Beauty and Skincare,58.2,6,9.7,2025-03-16,No,0,0,58.2
TXN13447,BNPL5715,Occasional User,2024-08-08,2024-08,Klarna,"Fast Fashion (Shein, Temu, ASOS)",55.03,4,13.76,2024-10-03,No,0,0,55.03
TXN13448,BNPL5715,Occasional User,2024-03-10,2024-03,Klarna,"Fast Fashion (Shein, Temu, ASOS)",44.84,3,14.95,2024-04-21,No,0,0,44.84
TXN13449,BNPL5716,High Exposure User,2024-05-13,2024-05,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",65.74,3,21.91,2024-06-24,No,0,0,65.74
TXN13450,BNPL5716,High Exposure User,2024-05-13,2024-05,Afterpay,Beauty and Skincare,91.21,4,22.8,2024-07-08,No,0,0,91.21
TXN13451,BNPL5716,High Exposure User,2024-07-23,2024-07,Afterpay,Sporting Goods,177.06,4,44.27,2024-09-17,No,0,0,177.06
TXN13452,BNPL5716,High Exposure User,2024-11-12,2024-11,Klarna,Beauty and Skincare,95.24,3,31.75,2024-12-24,No,0,0,95.24
TXN13453,BNPL5716,High Exposure User,2024-01-11,2024-01,Klarna,"Fast Fashion (Shein, Temu, ASOS)",68.73,6,11.46,2024-04-04,Yes,2,16.0,84.73
TXN13454,BNPL5716,High Exposure User,2024-06-16,2024-06,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",66.42,4,16.61,2024-08-11,No,0,0,66.42
TXN13455,BNPL5716,High Exposure User,2024-04-02,2024-04,Afterpay,Sporting Goods,207.25,4,51.81,2024-05-28,No,0,0,207.25
TXN13456,BNPL5716,High Exposure User,2024-06-08,2024-06,Paidy,Footwear,77.79,3,25.93,2024-07-20,No,0,0,77.79
TXN13457,BNPL5717,Regular User,2024-11-28,2024-11,Afterpay,Beauty and Skincare,57.69,4,14.42,2025-01-23,Yes,1,8.0,65.69
TXN13458,BNPL5717,Regular User,2024-04-07,2024-04,Klarna,"Fast Fashion (Shein, Temu, ASOS)",63.81,4,15.95,2024-06-02,No,0,0,63.81
TXN13459,BNPL5717,Regular User,2024-06-12,2024-06,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",81.86,4,20.46,2024-08-07,No,0,0,81.86
TXN13460,BNPL5717,Regular User,2024-11-04,2024-11,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",57.65,4,14.41,2024-12-30,No,0,0,57.65
TXN13461,BNPL5717,Regular User,2024-12-18,2024-12,Klarna,"Fast Fashion (Shein, Temu, ASOS)",86.91,6,14.48,2025-03-12,No,0,0,86.91
TXN13462,BNPL5717,Regular User,2024-04-21,2024-04,Afterpay,Sporting Goods,154.47,4,38.62,2024-06-16,No,0,0,154.47
TXN13463,BNPL5717,Regular User,2024-06-09,2024-06,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",57.25,4,14.31,2024-08-04,No,0,0,57.25
TXN13464,BNPL5718,Regular User,2024-06-25,2024-06,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",62.36,6,10.39,2024-09-17,No,0,0,62.36
TXN13465,BNPL5718,Regular User,2024-01-23,2024-01,Sezzle,Beauty and Skincare,126.2,3,42.07,2024-03-05,No,0,0,126.2
TXN13466,BNPL5718,Regular User,2024-01-21,2024-01,Sezzle,Footwear,190.4,4,47.6,2024-03-17,No,0,0,190.4
TXN13467,BNPL5718,Regular User,2024-01-25,2024-01,Afterpay,Home and Furniture,311.92,4,77.98,2024-03-21,No,0,0,311.92
TXN13468,BNPL5718,Regular User,2024-12-06,2024-12,PayBright,"Fast Fashion (Shein, Temu, ASOS)",72.45,3,24.15,2025-01-17,Yes,1,8.0,80.45
TXN13469,BNPL5718,Regular User,2024-08-28,2024-08,Klarna,Home and Furniture,325.19,6,54.2,2024-11-20,No,0,0,325.19
TXN13470,BNPL5718,Regular User,2024-03-20,2024-03,Afterpay,Home and Furniture,395.19,4,98.8,2024-05-15,No,0,0,395.19
TXN13471,BNPL5718,Regular User,2024-11-03,2024-11,PayBright,"Fast Fashion (Shein, Temu, ASOS)",57.31,4,14.33,2024-12-29,No,0,0,57.31
TXN13472,BNPL5718,Regular User,2024-05-26,2024-05,Afterpay,Footwear,130.09,4,32.52,2024-07-21,No,0,0,130.09
TXN13473,BNPL5718,Regular User,2024-05-24,2024-05,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",61.54,4,15.38,2024-07-19,No,0,0,61.54
TXN13474,BNPL5719,Occasional User,2024-04-05,2024-04,Paidy,Sporting Goods,314.39,4,78.6,2024-05-31,No,0,0,314.39
TXN13475,BNPL5720,High Exposure User,2024-11-17,2024-11,Klarna,Beauty and Skincare,42.98,3,14.33,2024-12-29,No,0,0,42.98
TXN13476,BNPL5720,High Exposure User,2024-03-07,2024-03,PayBright,"Fast Fashion (Shein, Temu, ASOS)",39.4,3,13.13,2024-04-18,No,0,0,39.4
TXN13477,BNPL5720,High Exposure User,2024-02-27,2024-02,Klarna,"Fast Fashion (Shein, Temu, ASOS)",30.84,3,10.28,2024-04-09,No,0,0,30.84
TXN13478,BNPL5720,High Exposure User,2024-05-18,2024-05,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",54.51,6,9.08,2024-08-10,No,0,0,54.51
TXN13479,BNPL5720,High Exposure User,2024-05-25,2024-05,Sezzle,Home and Furniture,373.53,4,93.38,2024-07-20,No,0,0,373.53
TXN13480,BNPL5720,High Exposure User,2024-04-21,2024-04,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",54.89,4,13.72,2024-06-16,Yes,2,16.0,70.89
TXN13481,BNPL5720,High Exposure User,2024-09-21,2024-09,Klarna,Electronics and Tech,211.4,6,35.23,2024-12-14,Yes,2,16.0,227.4
TXN13482,BNPL5720,High Exposure User,2024-11-16,2024-11,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",64.89,3,21.63,2024-12-28,No,0,0,64.89
TXN13483,BNPL5720,High Exposure User,2024-08-26,2024-08,Klarna,Electronics and Tech,232.34,3,77.45,2024-10-07,Yes,1,8.0,240.34
TXN13484,BNPL5720,High Exposure User,2024-03-28,2024-03,Sezzle,Home and Furniture,423.54,4,105.89,2024-05-23,No,0,0,423.54
TXN13485,BNPL5720,High Exposure User,2024-09-06,2024-09,Klarna,"Fast Fashion (Shein, Temu, ASOS)",51.79,4,12.95,2024-11-01,No,0,0,51.79
TXN13486,BNPL5720,High Exposure User,2024-09-10,2024-09,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",45.95,4,11.49,2024-11-05,No,0,0,45.95
TXN13487,BNPL5720,High Exposure User,2024-07-21,2024-07,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",43.42,4,10.86,2024-09-15,Yes,2,16.0,59.42
TXN13488,BNPL5721,Regular User,2024-11-06,2024-11,PayBright,Sporting Goods,124.83,6,20.8,2025-01-29,No,0,0,124.83
TXN13489,BNPL5721,Regular User,2024-06-28,2024-06,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",71.7,6,11.95,2024-09-20,No,0,0,71.7
TXN13490,BNPL5721,Regular User,2024-09-28,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",45.26,3,15.09,2024-11-09,No,0,0,45.26
TXN13491,BNPL5721,Regular User,2024-03-12,2024-03,PayBright,"Fast Fashion (Shein, Temu, ASOS)",75.4,4,18.85,2024-05-07,No,0,0,75.4
TXN13492,BNPL5721,Regular User,2024-08-24,2024-08,Afterpay,Beauty and Skincare,59.99,6,10.0,2024-11-16,No,0,0,59.99
TXN13493,BNPL5721,Regular User,2024-01-11,2024-01,Klarna,"Fast Fashion (Shein, Temu, ASOS)",56.38,4,14.1,2024-03-07,No,0,0,56.38
TXN13494,BNPL5721,Regular User,2024-11-19,2024-11,PayBright,"Fast Fashion (Shein, Temu, ASOS)",84.09,4,21.02,2025-01-14,No,0,0,84.09
TXN13495,BNPL5721,Regular User,2024-01-16,2024-01,PayBright,Footwear,142.48,6,23.75,2024-04-09,No,0,0,142.48
TXN13496,BNPL5722,Occasional User,2024-11-23,2024-11,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",53.56,4,13.39,2025-01-18,No,0,0,53.56
TXN13497,BNPL5723,Occasional User,2024-01-20,2024-01,Klarna,Home and Furniture,359.8,3,119.93,2024-03-02,No,0,0,359.8
TXN13498,BNPL5723,Occasional User,2024-06-08,2024-06,PayBright,Footwear,84.1,4,21.02,2024-08-03,No,0,0,84.1
TXN13499,BNPL5723,Occasional User,2024-01-31,2024-01,Klarna,Beauty and Skincare,61.34,6,10.22,2024-04-24,No,0,0,61.34
TXN13500,BNPL5724,Occasional User,2024-08-04,2024-08,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",64.2,6,10.7,2024-10-27,No,0,0,64.2
TXN13501,BNPL5725,Regular User,2024-06-18,2024-06,Afterpay,Footwear,158.09,6,26.35,2024-09-10,No,0,0,158.09
TXN13502,BNPL5725,Regular User,2024-10-18,2024-10,Afterpay,Footwear,148.11,4,37.03,2024-12-13,No,0,0,148.11
TXN13503,BNPL5725,Regular User,2024-07-25,2024-07,Afterpay,Beauty and Skincare,112.35,4,28.09,2024-09-19,No,0,0,112.35
TXN13504,BNPL5725,Regular User,2024-03-18,2024-03,Paidy,Beauty and Skincare,44.19,6,7.36,2024-06-10,No,0,0,44.19
TXN13505,BNPL5725,Regular User,2024-05-02,2024-05,PayBright,Beauty and Skincare,80.82,4,20.2,2024-06-27,No,0,0,80.82
TXN13506,BNPL5725,Regular User,2024-11-12,2024-11,Afterpay,Beauty and Skincare,81.01,4,20.25,2025-01-07,Yes,2,16.0,97.01
TXN13507,BNPL5725,Regular User,2024-04-14,2024-04,PayBright,Electronics and Tech,383.23,6,63.87,2024-07-07,No,0,0,383.23
TXN13508,BNPL5725,Regular User,2024-03-12,2024-03,Paidy,Beauty and Skincare,75.44,3,25.15,2024-04-23,No,0,0,75.44
TXN13509,BNPL5725,Regular User,2024-08-28,2024-08,PayBright,"Fast Fashion (Shein, Temu, ASOS)",94.66,4,23.66,2024-10-23,No,0,0,94.66
TXN13510,BNPL5726,Occasional User,2024-05-28,2024-05,Afterpay,Beauty and Skincare,82.76,6,13.79,2024-08-20,No,0,0,82.76
TXN13511,BNPL5726,Occasional User,2024-10-02,2024-10,Afterpay,Footwear,131.31,4,32.83,2024-11-27,No,0,0,131.31
TXN13512,BNPL5727,Regular User,2024-10-06,2024-10,Paidy,Electronics and Tech,289.16,4,72.29,2024-12-01,No,0,0,289.16
TXN13513,BNPL5727,Regular User,2024-04-15,2024-04,PayBright,Electronics and Tech,173.14,6,28.86,2024-07-08,No,0,0,173.14
TXN13514,BNPL5727,Regular User,2024-01-19,2024-01,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",50.06,3,16.69,2024-03-01,No,0,0,50.06
TXN13515,BNPL5727,Regular User,2024-03-26,2024-03,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",64.31,3,21.44,2024-05-07,Yes,1,8.0,72.31
TXN13516,BNPL5727,Regular User,2024-10-05,2024-10,Klarna,Electronics and Tech,255.59,4,63.9,2024-11-30,No,0,0,255.59
TXN13517,BNPL5727,Regular User,2024-09-05,2024-09,Sezzle,Home and Furniture,391.53,6,65.25,2024-11-28,No,0,0,391.53
TXN13518,BNPL5727,Regular User,2024-07-19,2024-07,PayBright,"Fast Fashion (Shein, Temu, ASOS)",61.42,4,15.36,2024-09-13,No,0,0,61.42
TXN13519,BNPL5727,Regular User,2024-12-08,2024-12,Klarna,Footwear,65.62,4,16.41,2025-02-02,Yes,2,16.0,81.62
TXN13520,BNPL5727,Regular User,2024-10-02,2024-10,Afterpay,Footwear,110.92,4,27.73,2024-11-27,No,0,0,110.92
TXN13521,BNPL5727,Regular User,2024-08-12,2024-08,Afterpay,Electronics and Tech,194.74,4,48.69,2024-10-07,No,0,0,194.74
TXN13522,BNPL5728,Regular User,2024-04-30,2024-04,Paidy,Footwear,101.11,4,25.28,2024-06-25,No,0,0,101.11
TXN13523,BNPL5728,Regular User,2024-07-27,2024-07,Klarna,Electronics and Tech,298.95,4,74.74,2024-09-21,No,0,0,298.95
TXN13524,BNPL5728,Regular User,2024-10-15,2024-10,Klarna,"Fast Fashion (Shein, Temu, ASOS)",70.36,4,17.59,2024-12-10,No,0,0,70.36
TXN13525,BNPL5728,Regular User,2024-07-13,2024-07,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",61.87,3,20.62,2024-08-24,No,0,0,61.87
TXN13526,BNPL5728,Regular User,2024-03-20,2024-03,Afterpay,Electronics and Tech,343.13,4,85.78,2024-05-15,Yes,1,8.0,351.13
TXN13527,BNPL5728,Regular User,2024-02-21,2024-02,Paidy,Beauty and Skincare,82.72,3,27.57,2024-04-03,No,0,0,82.72
TXN13528,BNPL5728,Regular User,2024-09-21,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",53.74,4,13.44,2024-11-16,No,0,0,53.74
TXN13529,BNPL5729,Regular User,2024-12-14,2024-12,Afterpay,Beauty and Skincare,80.72,6,13.45,2025-03-08,No,0,0,80.72
TXN13530,BNPL5729,Regular User,2024-06-05,2024-06,Klarna,Sporting Goods,210.07,4,52.52,2024-07-31,No,0,0,210.07
TXN13531,BNPL5729,Regular User,2024-04-08,2024-04,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",71.33,6,11.89,2024-07-01,No,0,0,71.33
TXN13532,BNPL5729,Regular User,2024-06-08,2024-06,PayBright,Beauty and Skincare,78.49,4,19.62,2024-08-03,No,0,0,78.49
TXN13533,BNPL5729,Regular User,2024-12-08,2024-12,Klarna,"Fast Fashion (Shein, Temu, ASOS)",59.84,3,19.95,2025-01-19,No,0,0,59.84
TXN13534,BNPL5729,Regular User,2024-08-13,2024-08,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",57.63,4,14.41,2024-10-08,No,0,0,57.63
TXN13535,BNPL5729,Regular User,2024-02-12,2024-02,Klarna,Home and Furniture,326.87,6,54.48,2024-05-06,Yes,2,16.0,342.87
TXN13536,BNPL5730,Occasional User,2024-10-30,2024-10,PayBright,"Fast Fashion (Shein, Temu, ASOS)",74.59,4,18.65,2024-12-25,No,0,0,74.59
TXN13537,BNPL5731,Occasional User,2024-04-20,2024-04,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",45.45,3,15.15,2024-06-01,No,0,0,45.45
TXN13538,BNPL5731,Occasional User,2024-12-18,2024-12,PayBright,"Fast Fashion (Shein, Temu, ASOS)",64.93,4,16.23,2025-02-12,No,0,0,64.93
TXN13539,BNPL5731,Occasional User,2024-10-20,2024-10,PayBright,Home and Furniture,384.51,6,64.08,2025-01-12,No,0,0,384.51
TXN13540,BNPL5732,Regular User,2024-09-15,2024-09,Klarna,Footwear,110.13,6,18.36,2024-12-08,No,0,0,110.13
